customer_id,customer_name,contact_email,account_number,account_type,gender,acct_open_date,products,state_of_residence
CUST00712,Gregory Fitzpatrick,khart@yahoo.com,ACC35149780,Current,Male,2021-08-30,SaveEasy,Osun
CUST00713,Kara Allen,dcastro@curry.biz,ACC77725017,Current,Male,2022-12-27,FlexMore,Rivers
CUST00714,Andrew Gonzalez,brownshelley@gmail.com,ACC95662634,Current,Female,2023-08-19,BetterSave,Rivers
CUST00715,Rachel Chen,ppatterson@gmail.com,ACC74340102,Savings,Male,2022-06-06,FamFriends,Osun
CUST00716,Mr. Marcus Collins DDS,obriencaitlin@gmail.com,ACC73324237,Current,Female,2023-04-09,FamFriends,Abuja
CUST00717,Jason Phillips,wilsonshelby@fletcher.org,ACC48572222,Savings,Male,2021-11-25,FlexMore,Rivers
CUST00718,Harold Mcdonald,kathy09@yahoo.com,ACC91910946,Current,Female,2023-08-15,FlexMore,Osun
CUST00719,Joseph Williams,emayo@yahoo.com,ACC16501016,Current,Male,2020-05-07,FlexMore,Enugu
CUST00720,Adam Martinez,wolfjason@gmail.com,ACC81369297,Current,Male,2022-09-22,FamFriends,Enugu
CUST00721,Phillip Small,ikelly@gill.biz,ACC72772981,Current,Male,2020-12-16,SaveEasy,Edo
CUST00722,Andrew Graham,lauralopez@webb.biz,ACC92861708,Savings,Female,2021-03-24,FlexMore,Edo
CUST00723,Edward Taylor,darren47@gmail.com,ACC39617087,Savings,Female,2023-02-02,FamFriends,Delta
CUST00724,Marcus Davis,rebeccabrooks@gmail.com,ACC51029264,Current,Male,2020-10-10,FamFriends,Kano
CUST00725,Jennifer Black,davidlambert@gmail.com,ACC64350679,Savings,Male,2023-10-04,FlexMore,Kaduna
CUST00726,Kristen Hunter,westlinda@yahoo.com,ACC34347233,Savings,Male,2022-12-20,BetterSave,Lagos
CUST00727,Bonnie Price,bfoster@hotmail.com,ACC93998744,Savings,Female,2023-04-06,FamFriends,Delta
CUST00728,Renee Booker,ftaylor@gmail.com,ACC77971869,Savings,Male,2020-06-25,FamFriends,Osun
CUST00729,William Roman,qbrandt@gmail.com,ACC96693959,Savings,Male,2023-09-03,FlexMore,Abuja
CUST00730,Robert Diaz,stephaniecarter@bowen.com,ACC59699302,Current,Female,2019-10-21,FamFriends,Lagos
CUST00731,Kevin Brewer,sandra99@hotmail.com,ACC84133202,Savings,Female,2021-04-23,FamFriends,Kano
CUST00732,Laura Chase,emily62@hotmail.com,ACC46774338,Current,Male,2020-01-31,FlexMore,Kano
CUST00733,Daniel Anderson,davisshelby@gmail.com,ACC13582627,Current,Female,2021-02-22,SaveEasy,Osun
CUST00734,Scott Bowen,tamarabrown@cortez.org,ACC26687441,Savings,Female,2021-10-29,FamFriends,Lagos
CUST00735,John Griffith,rosejennifer@ellis.net,ACC45157775,Savings,Male,2020-01-19,SaveEasy,Kano
CUST00736,Diana Hendrix,mooresean@brown.org,ACC62500951,Savings,Female,2021-09-10,BetterSave,Rivers
CUST00737,Ernest Mcintosh,jgonzalez@gmail.com,ACC50193205,Savings,Female,2023-10-16,FamFriends,Delta
CUST00738,Tina Cantu,alice01@gmail.com,ACC59261791,Savings,Male,2024-02-01,FamFriends,Edo
CUST00739,Juan Wells,ipowell@lam-pham.com,ACC30540038,Current,Female,2023-06-16,SaveEasy,Oyo
CUST00740,Vickie Gallegos,goldenstacy@yahoo.com,ACC19868966,Savings,Female,2020-10-11,SaveEasy,Kano
CUST00741,Lisa Farley,thomasboyer@yahoo.com,ACC30846173,Current,Female,2020-09-21,BetterSave,Rivers
CUST00742,Jessica Salinas,donnapatterson@henderson-erickson.com,ACC42538902,Current,Male,2020-05-01,SaveEasy,Abuja
CUST00743,Angela Williams,ronald76@hotmail.com,ACC73666407,Savings,Female,2023-10-07,BetterSave,Kano
CUST00744,Nathaniel Newton,emoore@miller.com,ACC95921832,Savings,Female,2020-04-26,SaveEasy,Lagos
CUST00745,Debra Johnson,sbrown@gmail.com,ACC98143141,Savings,Female,2019-07-12,FlexMore,Delta
CUST00746,Beth Carter,solomonshelia@richards.com,ACC75625957,Current,Female,2021-01-07,FamFriends,Enugu
CUST00747,Regina West,debra38@gmail.com,ACC38448518,Current,Female,2024-05-06,FamFriends,Edo
CUST00748,Joel Baker,nancychristensen@gutierrez.com,ACC84257597,Current,Female,2023-11-19,BetterSave,Edo
CUST00749,David Gonzalez,jsummers@yahoo.com,ACC66935551,Savings,Female,2020-11-15,SaveEasy,Kano
CUST00750,Brian Peterson,huntjason@yahoo.com,ACC20571162,Current,Male,2024-03-26,FamFriends,Kaduna
CUST00751,Michael Johnson,nholt@owens-brown.org,ACC45531672,Savings,Male,2022-07-27,FlexMore,Oyo
CUST00752,Kathy Adams,perrylance@watson.com,ACC81133634,Savings,Male,2021-08-11,FlexMore,Kaduna
CUST00753,Nicholas Wilson,szamora@gmail.com,ACC59184966,Savings,Female,2023-05-09,FlexMore,Osun
CUST00754,Kathleen Moore,peter52@farmer.com,ACC67761173,Current,Male,2020-05-04,SaveEasy,Osun
CUST00755,Nicole Ramos,mitchellwilliam@gardner.com,ACC79996291,Savings,Female,2020-09-13,SaveEasy,Oyo
CUST00756,Phyllis Cooper,summer50@yahoo.com,ACC40260174,Savings,Male,2022-05-20,FlexMore,Enugu
CUST00757,Susan Beck,warrenjason@yahoo.com,ACC48492123,Current,Female,2022-01-29,BetterSave,Kaduna
CUST00758,Kimberly Young,barbaraeaton@smith.com,ACC25753594,Current,Male,2024-02-05,FamFriends,Oyo
CUST00759,Christy Jackson,landryalexis@bailey-jones.net,ACC23452359,Savings,Male,2023-01-29,FlexMore,Enugu
CUST00760,Eric Martin,hillsuzanne@smith.com,ACC81734599,Current,Male,2021-08-24,BetterSave,Oyo
CUST00761,Deanna Perry,bakermolly@hotmail.com,ACC23820323,Current,Female,2023-07-26,FamFriends,Oyo
CUST00762,Vincent Stafford,floresalan@proctor.biz,ACC58386881,Savings,Male,2023-06-05,FlexMore,Delta
CUST00763,Craig Butler,tinarichardson@hotmail.com,ACC82375945,Savings,Male,2022-02-02,FlexMore,Abuja
CUST00764,Randy Andrade,michael77@miller.com,ACC10523643,Savings,Female,2022-12-13,SaveEasy,Abuja
CUST00765,Nicole Martinez,hernandezangel@barton.com,ACC52947707,Current,Female,2022-05-06,FamFriends,Osun
CUST00766,Danielle Nolan,mrollins@hotmail.com,ACC10514075,Current,Male,2020-08-04,BetterSave,Edo
CUST00767,Monique Smith,mccarthyjimmy@sawyer.com,ACC12253621,Current,Male,2024-04-20,BetterSave,Rivers
CUST00768,Mr. Samuel Cruz,george12@hotmail.com,ACC76022667,Current,Male,2021-12-07,SaveEasy,Enugu
CUST00769,Cheryl Washington,icunningham@gmail.com,ACC16963891,Savings,Female,2021-08-10,SaveEasy,Osun
CUST00770,Scott Jimenez,hallbrandon@gmail.com,ACC80278684,Savings,Male,2024-06-29,FamFriends,Osun
CUST00771,Diana Baxter,emily41@warren.org,ACC52892851,Savings,Male,2021-10-08,BetterSave,Edo
CUST00772,Michael Young,kjones@villegas.info,ACC34735733,Savings,Male,2019-08-30,BetterSave,Edo
CUST00773,Catherine Nolan,mscott@miller.biz,ACC88722269,Savings,Female,2022-03-28,FamFriends,Edo
CUST00774,Jeffery Shelton,patriciabecker@gmail.com,ACC47824059,Current,Female,2020-01-23,FamFriends,Kano
CUST00775,Christine Smith,lwebb@davis.info,ACC85669105,Current,Female,2019-08-26,FamFriends,Kaduna
CUST00776,Nicole Dennis,patricia41@yahoo.com,ACC79283103,Savings,Female,2021-01-10,BetterSave,Lagos
CUST00777,Richard Fox,robert26@obrien-gonzalez.info,ACC44130232,Current,Female,2019-12-06,BetterSave,Rivers
CUST00778,Richard Harris,kenneth36@yahoo.com,ACC47830568,Savings,Female,2019-12-13,FlexMore,Kano
CUST00779,Victoria Reynolds,ocollins@yahoo.com,ACC88925843,Current,Female,2023-05-15,SaveEasy,Abuja
CUST00780,Dawn Hudson,barbergina@alvarez.com,ACC37331872,Current,Female,2023-06-27,BetterSave,Delta
CUST00781,Justin Smith,stewartstephen@hotmail.com,ACC40886494,Savings,Female,2022-09-30,SaveEasy,Kano
CUST00782,Jason Barton,annawalker@yahoo.com,ACC25539018,Savings,Male,2020-07-06,FlexMore,Abuja
CUST00783,Ms. Sheena Lucas,joshua22@diaz-webster.biz,ACC97443879,Current,Female,2019-09-18,FamFriends,Edo
CUST00784,Martha Hicks,allisonchristopher@gmail.com,ACC16720672,Current,Male,2020-05-06,FlexMore,Osun
CUST00785,Jessica Blake,ymaldonado@yahoo.com,ACC49658786,Savings,Male,2022-07-16,BetterSave,Lagos
CUST00786,Mike Jackson,littlebrett@robertson.net,ACC61211942,Current,Female,2021-01-08,BetterSave,Enugu
CUST00787,Johnny Fields,bli@hotmail.com,ACC11045106,Savings,Female,2023-09-09,FamFriends,Oyo
CUST00788,Brian Delgado,steven54@duarte.info,ACC77349939,Savings,Male,2022-03-15,FamFriends,Enugu
CUST00789,Dr. David Martin,alyssa06@gmail.com,ACC28575195,Savings,Female,2023-09-04,BetterSave,Edo
CUST00790,Erik Wolf,tsutton@casey.com,ACC86340559,Current,Male,2020-06-20,SaveEasy,Enugu
CUST00791,Jennifer Banks,newtonmelanie@allison.com,ACC65146161,Savings,Male,2021-03-14,FlexMore,Osun
CUST00792,Nicholas Morris,larrybooth@gmail.com,ACC18513682,Current,Male,2023-05-25,FlexMore,Edo
CUST00793,Holly Chung DDS,thomasgaines@gmail.com,ACC47821830,Current,Female,2022-05-14,FamFriends,Delta
CUST00794,Jimmy Jones,mia37@yahoo.com,ACC47099216,Current,Female,2019-08-27,BetterSave,Oyo
CUST00795,Veronica Harrington,sarah47@baker.net,ACC26799178,Current,Female,2022-01-29,BetterSave,Edo
CUST00796,Jose Quinn,ovilla@yahoo.com,ACC23676636,Current,Female,2022-06-15,SaveEasy,Kano
CUST00797,Julie Davis,romerodaniel@gmail.com,ACC53822882,Savings,Male,2024-06-21,FamFriends,Enugu
CUST00798,David Nielsen,kevingonzalez@gmail.com,ACC37383135,Current,Male,2023-12-05,FamFriends,Abuja
CUST00799,Cynthia Navarro,denisehudson@carter.com,ACC45366792,Savings,Female,2020-02-29,SaveEasy,Abuja
CUST00800,Carla Fowler,wilsonchristina@cross.com,ACC43895983,Savings,Female,2021-09-28,FlexMore,Rivers
CUST00801,Melvin Baker,catherinebradshaw@watts.net,ACC10494465,Current,Male,2020-03-05,FamFriends,Osun
CUST00802,Cody Carter,larsonjoshua@brown.com,ACC47141041,Current,Male,2020-05-23,FamFriends,Abuja
CUST00803,Melissa Wilson,michelle56@roberts-cole.com,ACC75289399,Current,Male,2024-05-19,FamFriends,Osun
CUST00804,Alexis Olson,ericaguilar@lewis.com,ACC16663977,Savings,Male,2020-08-12,SaveEasy,Kaduna
CUST00805,Marc Pierce,wyattsarah@martin.com,ACC13612302,Savings,Male,2024-07-05,SaveEasy,Enugu
CUST00806,Ronald Smith,elizabeth58@johnson.biz,ACC93778373,Current,Male,2022-03-20,FlexMore,Delta
CUST00807,Toni Howard,fperry@hotmail.com,ACC81099514,Current,Female,2023-12-07,FamFriends,Kaduna
CUST00808,Ronald Hurst,smithcarlos@cisneros.org,ACC13656650,Savings,Female,2021-08-14,FlexMore,Enugu
CUST00809,Nathaniel Lane,garcialaurie@sanders-reynolds.biz,ACC26571686,Savings,Male,2020-11-26,FlexMore,Lagos
CUST00810,Paul Skinner,matthew81@gmail.com,ACC56619331,Savings,Male,2020-08-20,FlexMore,Rivers
CUST00811,Kenneth Thompson,edean@hotmail.com,ACC13234460,Current,Male,2022-11-04,FlexMore,Kano
CUST00812,Brian Jackson,thomasnguyen@davis.com,ACC32062459,Current,Male,2022-11-10,FamFriends,Edo
CUST00813,Tina Hall,smiller@hotmail.com,ACC59211233,Current,Female,2019-08-22,SaveEasy,Rivers
CUST00814,Travis Romero,john83@daugherty-hill.net,ACC43219577,Current,Male,2022-02-05,FlexMore,Enugu
CUST00815,Christopher Montes,jonathon51@yahoo.com,ACC64058387,Current,Female,2021-11-02,SaveEasy,Kaduna
CUST00816,Jessica Giles,maurice61@jones-nichols.biz,ACC35437797,Current,Female,2021-11-27,SaveEasy,Edo
CUST00817,Megan Jackson,gallegoscharlotte@hotmail.com,ACC44075932,Current,Male,2020-05-13,SaveEasy,Osun
CUST00818,Kayla Lewis,janet94@harrell.com,ACC27341768,Current,Male,2022-10-23,FlexMore,Kano
CUST00819,Robert Guerrero,smithamy@gray-evans.com,ACC82403022,Current,Female,2023-08-26,FlexMore,Rivers
CUST00820,Hailey Hernandez,ericlevine@yahoo.com,ACC46466225,Current,Female,2024-02-27,FamFriends,Kaduna
CUST00821,Veronica Burton,farmerdavid@yahoo.com,ACC64761978,Savings,Female,2022-09-25,FlexMore,Enugu
CUST00822,Patricia Cain,lauren77@hotmail.com,ACC65403623,Current,Female,2020-07-03,SaveEasy,Enugu
CUST00823,Johnny Collins,scottferrell@hotmail.com,ACC71636850,Current,Male,2022-07-07,FlexMore,Enugu
CUST00824,Keith Cook,griffinbrian@thompson.com,ACC19891922,Current,Female,2021-12-12,BetterSave,Oyo
CUST00825,Kyle Solis,hsoto@yahoo.com,ACC57440122,Current,Female,2021-04-08,FamFriends,Abuja
CUST00826,Caitlin Smith,along@hotmail.com,ACC44077047,Savings,Female,2024-01-27,FlexMore,Kaduna
CUST00827,Christian Johnson,kwolf@hotmail.com,ACC50207155,Savings,Male,2019-10-01,BetterSave,Kano
CUST00828,Sydney Diaz,sarah72@gmail.com,ACC67421223,Current,Male,2023-11-28,SaveEasy,Rivers
CUST00829,Kathryn Sanchez,operez@gmail.com,ACC56918199,Savings,Male,2024-01-08,FlexMore,Oyo
CUST00830,Patricia Le,patelsamantha@dyer.com,ACC86335126,Savings,Male,2023-07-22,BetterSave,Kaduna
CUST00831,Michelle Meyers,natalierollins@bautista-choi.com,ACC38876724,Savings,Male,2023-03-03,FlexMore,Lagos
CUST00832,Mrs. Lynn Hall,smoore@hotmail.com,ACC32529796,Current,Male,2021-11-28,FamFriends,Enugu
CUST00833,Don Day MD,cassandrafoster@hotmail.com,ACC47802658,Savings,Male,2022-04-13,FlexMore,Osun
CUST00834,Terry Snyder,huntersamantha@li.com,ACC78779842,Savings,Male,2019-09-29,FamFriends,Rivers
CUST00835,Clifford Manning,oanderson@jordan.com,ACC73660198,Savings,Female,2022-03-25,SaveEasy,Oyo
CUST00836,Benjamin Dennis,aaron83@hotmail.com,ACC40941234,Savings,Female,2019-10-18,FlexMore,Edo
CUST00837,Meredith Benson,williamwilliams@lopez.com,ACC17677258,Current,Female,2019-10-21,SaveEasy,Osun
CUST00838,Anthony Faulkner,sparkspaul@yahoo.com,ACC95971708,Current,Male,2024-01-10,BetterSave,Rivers
CUST00839,Haley Valdez,christensenraymond@rogers.com,ACC66701427,Savings,Male,2019-08-19,FlexMore,Delta
CUST00840,Tamara Porter,khanadam@gmail.com,ACC11666863,Savings,Female,2021-04-17,SaveEasy,Abuja
CUST00841,Connor Johnson,sanderscharles@washington-harris.biz,ACC50576793,Savings,Male,2021-06-27,SaveEasy,Osun
CUST00842,Charles Kramer,garrettbrent@rowe.org,ACC58225662,Current,Female,2023-03-31,FlexMore,Abuja
CUST00843,Thomas Bishop,dennisdwayne@blankenship.com,ACC10090308,Savings,Female,2022-12-12,SaveEasy,Edo
CUST00844,Mark Guerra,sreyes@bailey-bennett.info,ACC83416542,Current,Female,2020-05-30,BetterSave,Kano
CUST00845,David Trujillo,danielberry@yahoo.com,ACC70054614,Savings,Female,2022-02-24,BetterSave,Delta
CUST00846,Christine Glover,fisherkevin@edwards-gallagher.info,ACC91149081,Savings,Male,2020-05-15,BetterSave,Delta
CUST00847,Tracy Murray,destiny81@gmail.com,ACC15264891,Savings,Female,2022-12-15,FlexMore,Enugu
CUST00848,Ashley Poole,daniel15@george.com,ACC49375421,Savings,Male,2022-10-31,SaveEasy,Osun
CUST00849,Amy York,landryjacqueline@yahoo.com,ACC87840487,Savings,Female,2019-07-28,SaveEasy,Kano
CUST00850,Sarah Carroll,wilsonleslie@torres.info,ACC28476122,Current,Female,2020-02-07,BetterSave,Enugu
CUST00851,Vanessa Reilly,tracybaker@yahoo.com,ACC90895524,Savings,Female,2022-08-13,FamFriends,Kano
CUST00852,Sarah Floyd,carrie71@garner.org,ACC14329710,Current,Male,2019-11-23,FamFriends,Kaduna
CUST00853,Luke Harrell II,sharonrodriguez@casey.com,ACC62714607,Current,Male,2021-09-04,FamFriends,Kaduna
CUST00854,Amy Adams,deanna58@gmail.com,ACC70565410,Savings,Female,2021-11-21,FlexMore,Oyo
CUST00855,Debbie Williams,tsullivan@yahoo.com,ACC48008264,Savings,Male,2019-07-11,BetterSave,Abuja
CUST00856,Steven Mcmillan,matthewvasquez@avery.biz,ACC64250119,Current,Male,2019-08-01,FlexMore,Osun
CUST00857,Christopher Winters,kstrickland@ortega.com,ACC67149704,Savings,Male,2023-12-31,SaveEasy,Enugu
CUST00858,Adam Singh,charles45@hotmail.com,ACC16451480,Savings,Female,2022-09-26,SaveEasy,Osun
CUST00859,Ivan Reed,zjensen@banks.com,ACC72659755,Current,Male,2023-07-06,BetterSave,Rivers
CUST00860,Brandon Gray,barnesdarren@gmail.com,ACC91244951,Savings,Male,2021-04-08,FlexMore,Osun
CUST00861,Cameron Rodriguez,xvargas@dunn.com,ACC52922523,Current,Male,2020-10-19,FlexMore,Delta
CUST00862,Andrew Cannon,wclements@yahoo.com,ACC22818889,Savings,Female,2022-02-06,BetterSave,Abuja
CUST00863,Carla Cunningham MD,terri95@kirby-morrison.com,ACC76121590,Current,Female,2021-04-18,BetterSave,Rivers
CUST00864,Leah Hopkins,fjackson@kirby-johnson.com,ACC26516396,Current,Male,2019-07-23,FlexMore,Enugu
CUST00865,Natalie Hall,dadams@yahoo.com,ACC62797142,Savings,Female,2022-10-17,FlexMore,Osun
CUST00866,Theresa Reynolds,qhart@hotmail.com,ACC31308246,Current,Female,2024-03-08,FamFriends,Enugu
CUST00867,Michael Waller,james47@murphy-aguilar.com,ACC90668249,Current,Male,2020-03-15,FlexMore,Edo
CUST00868,Kristina Steele,emilygrant@yahoo.com,ACC58414992,Current,Female,2022-04-08,FamFriends,Kaduna
CUST00869,Jasmine Ramirez,amyscott@tucker-trujillo.org,ACC90826839,Current,Male,2022-02-15,BetterSave,Abuja
CUST00870,Jennifer Jenkins,tracy72@jefferson.com,ACC15620078,Savings,Female,2023-01-31,BetterSave,Kano
CUST00871,Julia Williams,brianponce@hotmail.com,ACC65342061,Current,Male,2022-11-24,FlexMore,Kaduna
CUST00872,Curtis Brown,tconway@thompson-murray.org,ACC62855590,Savings,Male,2020-10-10,FlexMore,Abuja
CUST00873,Katelyn West,ryanberg@dawson.net,ACC11768733,Current,Male,2023-10-18,FlexMore,Enugu
CUST00874,Patricia Tate,byrdmichael@yahoo.com,ACC39604246,Savings,Male,2021-03-30,FamFriends,Kaduna
CUST00875,Anita Newman,matthewsutton@moore-daniels.info,ACC38396448,Current,Female,2021-07-24,FamFriends,Oyo
CUST00876,Christopher Jones,vanderson@logan.com,ACC39473294,Current,Female,2020-03-26,FlexMore,Osun
CUST00877,Sean Nichols,lisachurch@brown.com,ACC16917471,Savings,Female,2024-05-06,SaveEasy,Edo
CUST00878,Martin Phelps,mark89@olson.org,ACC14799864,Savings,Female,2024-01-08,BetterSave,Osun
CUST00879,Danielle Valdez,cgomez@gmail.com,ACC74276041,Current,Male,2020-06-08,FlexMore,Kaduna
CUST00880,Melissa Green,johnsonmary@conway-moss.com,ACC48249423,Savings,Female,2020-11-10,FamFriends,Kaduna
CUST00881,Derek Smith,melissabennett@moore-pierce.com,ACC30016662,Savings,Male,2022-12-16,FlexMore,Rivers
CUST00882,Jerry Price,jacobsontimothy@sanchez.biz,ACC98803806,Savings,Male,2022-10-13,FlexMore,Enugu
CUST00883,Douglas Thomas,kroy@hotmail.com,ACC92446857,Current,Male,2021-07-31,BetterSave,Abuja
CUST00884,Sarah Richard,joshua24@rhodes.com,ACC85330869,Current,Male,2024-06-07,BetterSave,Osun
CUST00885,Tammy Spencer,garciacharlotte@gonzalez.org,ACC95050907,Savings,Male,2022-10-25,FamFriends,Edo
CUST00886,Briana Deleon,loristrong@yahoo.com,ACC10130218,Current,Male,2024-01-22,FamFriends,Osun
CUST00887,Amy Baldwin,xbush@bradley-reed.com,ACC44654927,Savings,Female,2023-04-03,FlexMore,Osun
CUST00888,Robin Brown,juliemoss@travis.com,ACC63655742,Current,Male,2020-06-20,BetterSave,Rivers
CUST00889,Craig Robinson,hernandezdylan@hotmail.com,ACC77562028,Current,Female,2021-07-31,SaveEasy,Abuja
CUST00890,Shawn Fuller,johnkerr@gmail.com,ACC39755203,Savings,Male,2022-05-05,FamFriends,Lagos
CUST00891,Darlene Munoz,ray88@johnson-robertson.com,ACC98912557,Current,Male,2022-02-19,BetterSave,Abuja
CUST00892,Miss Diane Valencia,smithsteven@hotmail.com,ACC50110639,Current,Female,2022-03-23,SaveEasy,Abuja
CUST00893,Jacob Beltran,barrerabianca@bernard.com,ACC82618977,Current,Male,2024-05-31,FamFriends,Abuja
CUST00894,Diana Mccarty,tyler35@williams.com,ACC76720001,Savings,Female,2022-05-08,FlexMore,Edo
CUST00895,Michele Robertson,peterssamantha@williams-robbins.info,ACC25311249,Savings,Female,2019-12-17,FlexMore,Edo
CUST00896,Emily West,kimberlycortez@hotmail.com,ACC63254834,Current,Female,2023-08-23,FamFriends,Oyo
CUST00897,Rachel Schroeder,james37@branch.com,ACC96082666,Savings,Female,2021-12-31,BetterSave,Kano
CUST00898,Willie Jacobs,ashley30@zuniga.net,ACC47153289,Savings,Female,2020-01-08,SaveEasy,Edo
CUST00899,David Fernandez,buckdalton@hotmail.com,ACC49874457,Savings,Male,2022-04-09,BetterSave,Delta
CUST00900,Hunter Sanders,jacob55@campbell-fischer.org,ACC41143688,Savings,Male,2022-01-16,SaveEasy,Rivers
CUST00901,Melvin Fernandez,joseph40@yahoo.com,ACC52095562,Savings,Female,2023-05-27,BetterSave,Delta
CUST00902,Adam Campbell,llarson@yahoo.com,ACC63387393,Savings,Male,2019-12-05,FamFriends,Kaduna
CUST00903,Rebecca Pierce,christopher66@hotmail.com,ACC30621352,Current,Female,2019-10-10,FamFriends,Lagos
CUST00904,Maria Walker,andersoncorey@west.com,ACC44470322,Savings,Female,2023-09-17,BetterSave,Abuja
CUST00905,Jennifer Watson,debrawright@yahoo.com,ACC89582762,Savings,Male,2022-10-17,SaveEasy,Kaduna
CUST00906,Jeremy Moore,brownchristopher@hotmail.com,ACC31234355,Current,Female,2019-07-23,BetterSave,Rivers
CUST00907,Michele Brown,campbelltiffany@gmail.com,ACC49453834,Savings,Male,2019-09-02,SaveEasy,Delta
CUST00908,Donna Mueller,helen24@anthony.com,ACC28765052,Savings,Female,2021-06-21,FlexMore,Rivers
CUST00909,Jamie Morgan,leblancjose@gmail.com,ACC21428827,Savings,Female,2023-11-22,BetterSave,Edo
CUST00910,Sarah Huff,jenniferrichmond@silva.net,ACC12482317,Current,Female,2021-06-08,FamFriends,Oyo
CUST00911,Linda Cox,xmaddox@schwartz.org,ACC22717116,Savings,Male,2024-01-15,BetterSave,Abuja
CUST00912,Kayla Carroll,adriancastillo@wilson.com,ACC46520650,Current,Male,2020-03-20,SaveEasy,Rivers
CUST00913,Alexis Schroeder,eharris@hotmail.com,ACC36190749,Current,Female,2019-09-18,BetterSave,Edo
CUST00914,Pamela West,hernandezjennifer@johnson.com,ACC81402638,Current,Male,2024-06-04,SaveEasy,Delta
CUST00915,Jasmin Cummings,douglas34@hotmail.com,ACC57955466,Savings,Female,2021-03-18,FamFriends,Rivers
CUST00916,Sheri Henry,katrina99@hotmail.com,ACC80495577,Current,Male,2023-09-02,SaveEasy,Lagos
CUST00917,Alicia Collins,ohiggins@hotmail.com,ACC61469459,Savings,Male,2022-11-15,BetterSave,Osun
CUST00918,Steven Pope,hollandfrancisco@wilson.com,ACC96074359,Current,Male,2023-12-29,SaveEasy,Osun
CUST00919,Andrew Sparks,bfuentes@gmail.com,ACC79604459,Savings,Male,2021-11-20,SaveEasy,Oyo
CUST00920,Tracey Gonzalez,esmith@baker-jackson.info,ACC79882261,Current,Female,2022-01-08,SaveEasy,Abuja
CUST00921,Sharon Sanchez,elizabeth66@bailey.com,ACC48853149,Current,Female,2024-01-30,FamFriends,Oyo
CUST00922,Ian Jacobs,tanneralbert@hotmail.com,ACC96881492,Current,Male,2022-01-19,FlexMore,Oyo
CUST00923,Geoffrey Ortega,brandireed@yahoo.com,ACC96356933,Savings,Female,2022-08-22,SaveEasy,Rivers
CUST00924,Louis Johnston,taylormichele@gmail.com,ACC13048543,Savings,Male,2023-02-28,FamFriends,Kaduna
CUST00925,Seth Cohen,mcdonaldandrea@snyder.org,ACC78133592,Savings,Male,2019-12-07,SaveEasy,Oyo
CUST00926,Brian White,jessica75@yahoo.com,ACC39421094,Savings,Female,2024-05-30,SaveEasy,Lagos
CUST00927,Jack Shelton,georgelisa@hotmail.com,ACC55956474,Savings,Male,2022-08-17,BetterSave,Osun
CUST00928,Michael Hayes,gomezmaria@yahoo.com,ACC65780178,Current,Male,2020-08-20,FlexMore,Kano
CUST00929,Ann Khan,tara54@fox.com,ACC29840661,Current,Female,2020-05-26,FamFriends,Abuja
CUST00930,Michelle Tran,kathleen28@knight-harris.com,ACC69486118,Current,Female,2020-06-19,SaveEasy,Oyo
CUST00931,Brittany Kirk,matthewschwartz@gmail.com,ACC63236191,Savings,Female,2021-10-05,FlexMore,Oyo
CUST00932,Melissa Lynch,lsanchez@hotmail.com,ACC28565573,Savings,Male,2021-02-13,FlexMore,Kaduna
CUST00933,Sarah Delgado,cooleynancy@gmail.com,ACC77862580,Savings,Female,2020-03-18,FlexMore,Edo
CUST00934,Donald Kemp,pmcdonald@wagner.com,ACC96666230,Savings,Female,2023-02-11,SaveEasy,Rivers
CUST00935,Mary Garcia,ethan13@yahoo.com,ACC71722326,Current,Male,2020-02-28,SaveEasy,Kaduna
CUST00936,Dana Clark,rosepatrick@chandler.com,ACC85259000,Savings,Male,2024-02-06,FamFriends,Edo
CUST00937,Jennifer Perez,jgriffin@coleman.com,ACC66156632,Current,Male,2023-02-07,FamFriends,Kano
CUST00938,Barbara Brown,curtis84@yahoo.com,ACC73152667,Savings,Male,2021-10-17,FlexMore,Delta
CUST00939,Ashley Robinson,scottpaul@yahoo.com,ACC44174652,Current,Female,2020-02-17,FlexMore,Osun
CUST00940,Carlos Lewis,vkirk@yahoo.com,ACC20772016,Current,Female,2024-03-31,SaveEasy,Enugu
CUST00941,Carl Lucas,plewis@howard-walton.com,ACC89718106,Savings,Male,2022-04-02,FlexMore,Oyo
CUST00942,Mr. Jeremy Leon,john34@hotmail.com,ACC76837573,Savings,Female,2021-02-10,FamFriends,Abuja
CUST00943,John Terry,ujefferson@yahoo.com,ACC46966101,Current,Female,2021-06-05,SaveEasy,Enugu
CUST00944,Justin Mccullough,alvareztabitha@jones-keith.com,ACC35320037,Current,Male,2023-08-13,FamFriends,Edo
CUST00945,Stephanie Campbell,baldwinryan@yahoo.com,ACC89903971,Savings,Female,2023-08-05,FlexMore,Abuja
CUST00946,Mary Long,ghill@peters.com,ACC26763695,Savings,Male,2020-09-18,FamFriends,Oyo
CUST00947,Amanda Sharp,justinmoss@hotmail.com,ACC51307338,Savings,Female,2019-12-08,BetterSave,Enugu
CUST00948,Heather Owens,johnstonandrea@gilbert.com,ACC39117229,Current,Male,2023-12-01,BetterSave,Kano
CUST00949,Brandon Hopkins,msmith@floyd.net,ACC61550129,Current,Male,2023-07-06,FlexMore,Edo
CUST00950,Lori Powers,grayjoyce@nixon.com,ACC33903148,Current,Female,2021-10-20,SaveEasy,Kaduna
